A,A_pv,T_h,tau,Qe,COP_th
2.51513275,17.01570984,360.4795022,655.5150752,5443.2932276430565,0.4024855861096644
1.449908605,15.01178507,360.0045685,571.6902633,6167.216092083766,0.401153529
2.661106112,28.04781646,360.351822,592.4724007,6003.302269963675,0.4021326108080618
8.154343504,10.49312869,361.6193569,314.60676,11619.192663688724,0.4044898705631724
10.07811229,26.41087026,361.402283,312.0688238,11654.97091,0.40398619331005314
3.4599035,7.188714039,365.1715951,307.5226139,12795.536780352633,0.41073876695178957
3.324301301,26.51594211,365.9865434,564.2566892,7113.482283663812,0.4130885365350811
1.238993981,27.79339168,364.597907,402.2816828,9705.146105,0.41080809733859297
0.918555876,27.33921747,364.3511238,595.0920774,6536.072931431073,0.41073932253557477
8.14172276,24.71403395,365.543454,652.5783414,6100.397078458717,0.41252351053311415
3.325422887,9.254602723,365.7003325,400.8368804,9952.243333546807,0.412486339
7.510605108,22.4221042,364.3794256,572.6160686,6796.658098,0.41079267075919457
4.371314386,26.33375153,360.8614108,480.4023862,7495.849001741991,0.4034427211062087
10.76948408,10.57004733,362.6146774,283.2650671,13170.918541655374,0.40611299544950274
7.119753572,14.7346672,360.8636743,634.7723331,5674.280533,0.40349909631337444
3.092378247,17.88608029,364.7584392,124.4511062,27867.249476688758,0.3811723005419007
1.87197807,29.26393247,365.3160987,120.1391062,28665.028410233987,0.3779578318090738
9.695031271,17.22211304,360.6015966,508.4512588,7038.382661956855,0.40279366951292933
6.392740226,9.327914829,367.0216182,274.827915,14775.60558795067,0.41234654492636436
3.987034317,11.09211313,366.1396462,523.6712022,7686.029903049937,0.41326596852813446
10.91523168,9.962819709,366.2909168,443.8273459,9092.276053,0.4134026312152525
4.257211628,4.921807443,366.5515804,244.6428229,16357.721873832164,0.4101283314113318
7.875522006,18.27056634,360.0355963,696.606178,5065.604310685011,0.4012587625502328
9.920488785,16.64825304,365.442731,385.956542,10286.982523966944,0.4121683278168183
9.139366238,7.492542191,363.570808,301.3223062,12654.870178042178,0.4083292020568618
5.948138727,15.71228897,361.1447516,685.8931424,5286.972862485954,0.40421246107599945
0.973511999,4.261896565,362.9875305,472.2258096,8003.5407055086725,0.4081952145763649
2.81211614,17.8630441,365.7821757,156.4363654,23847.62538745831,0.39501400630994093
11.82553097,12.75421684,365.1393233,166.4319149,22656.95759944971,0.39975561270989995
8.746247554,25.85186502,360.8422811,175.5178926,19684.218499444305,0.39270373130289066
3.947731041,4.3103312,367.8884104,459.030445,9039.018017747483,0.41503649131569387
7.60500184,28.93301641,366.656234,588.5457586,6903.350746576511,0.4138894043696929
4.602426543,12.70644823,362.3339037,308.0174571,12050.015603454542,0.40580990052627697
4.938498127,7.640095913,362.8475829,368.0482211,10227.914444423197,0.40764528879507717
4.264690194,8.299021172,362.9872832,388.5446639,9721.395441487362,0.40802802197515003
8.872157931,22.4921818,361.6215602,121.9932371,26828.107961511047,0.3773865680734845
4.202554644,8.085543926,363.1663078,687.6076715,5519.921359062732,0.4086558961863445
2.827999354,12.29072253,365.8009145,405.5096697,9856.247500051206,0.41262363215575604
1.291995208,8.203940472,367.4819964,161.8989956,23731.17489281018,0.39666601818378133
7.913039217,24.60046687,362.1235125,535.0468019,6932.888992448498,0.4064940378302017
2.702826005,11.40350715,362.4945762,697.8609943,5359.960821,0.4073058408121034
3.203209706,7.35939408,367.4055315,197.1584163,20204.473872631424,0.40589330808648927
10.6479351,20.91187232,364.614892,550.8032269,7098.960362033214,0.4111649482820526
8.93118832,6.873680925,367.9957289,665.1338359,6251.109504905287,0.4152106415551271
10.84182998,20.17951748,364.1823307,421.7671503,9187.711102557809,0.4103686993736877
0.967293775,16.98620705,364.9901565,495.2237253,7951.983503399207,0.41166550121083395
4.519962009,16.25334111,365.0904849,356.9833062,11036.612100540815,0.41140307840233015
11.57591423,22.34149486,360.01019,113.9676889,27193.780069017575,0.3698942146276676
8.531362279,14.72877254,366.7157676,203.8092457,19476.450274627205,0.4073908134178425
0.954861437,14.0901411,365.8885128,683.03664,5866.027624868745,0.412974684
10.69692345,16.58593991,366.5025383,142.1982747,26431.13616514031,0.39449837760592393
7.209450293,28.03175874,363.1710812,676.0603778,5614.778295776868,0.4086652102838568
3.271673083,6.746479048,364.1980987,644.3481232,6018.116599944369,0.4104998153481605
4.28632725,24.8041683,361.3535781,547.3422376,6657.799449045947,0.4047109837649589
7.038701744,8.55044136,365.744698,528.2536681,7564.185305,0.4127745145580041
6.572874566,9.862158579,361.0583511,674.3530291,5366.354800911153,0.4039960086419063
8.145100429,25.04027857,365.5757642,597.6841991,6664.672073,0.41256410645214303
2.619897181,16.92070584,365.3369982,162.0339399,22968.609727381572,0.39587331245271284
2.479517832,20.48354745,366.9496464,496.2497074,8228.513484435334,0.41416163190378336
1.205493911,29.23125584,361.1160552,239.5373401,14844.10206218336,0.39904675904090814
11.71963356,24.04685791,367.4926134,583.9718157,7059.6661810012265,0.41475305280519575
8.09942612,11.39837797,362.6150515,668.3626438,5611.425576412097,0.40755707927740226
10.4390069,13.34675166,362.9861393,278.6166342,13492.347898733628,0.40671798093629985
4.452657597,26.37735412,360.0840549,361.6315727,9754.080302572385,0.40095215380244664
11.3598044,18.10854523,363.6035663,287.4218828,13264.469525952021,0.40815066511558556
1.627821454,9.836648429,360.7236673,176.0196578,19336.26487960599,0.3894152393156444
2.631385294,11.85276523,360.0881334,670.0863314,5273.066884227823,0.4014060143064438
2.186773838,13.96187068,367.0362205,163.9407821,23427.790342211625,0.39801571880033065
6.21636762,25.96437354,364.455701,226.2061573,16938.719648243827,0.40626648345837735
9.037706752,21.71486763,362.8974873,127.7770969,26683.290738760654,0.3828772066532988
0.888084527,25.46021496,362.5724589,182.6619392,19470.80909939119,0.3939435769792061
6.607773733,27.94166569,360.0678469,133.6861244,24041.314933986097,0.37795232429519526
5.470903245,21.57511358,363.8088037,638.5290631,6024.876035,0.40983530196661944
1.293747022,12.84366261,362.8107831,304.0763356,12309.28358,0.40622563381618637
6.262082216,24.55500318,362.5430609,546.689924,6849.145044411722,0.40739534766397145
2.440413278,18.57884625,363.0007042,423.5264814,8924.103833137133,0.408150511
2.006797204,28.79003402,367.2497129,595.8377826,6890.133917291079,0.4145114103053133
10.79916762,7.813884625,364.0297742,290.7454953,13231.63434689757,0.40895953754468445
10.73872254,8.925379745,361.7595628,512.0286738,7184.526643457664,0.4056683775200738
1.795676182,23.0415466,362.1450183,496.5612192,7472.6680312164735,0.40649744844652475
10.57802321,19.8498957,361.7014699,129.4993153,25767.746575876525,0.3815794011424496
1.299676483,6.309108932,364.6385433,308.9307124,12590.240952376396,0.40960909243057037
3.522798147,9.701970503,367.5886523,171.2899455,22899.927856468243,0.4013872797595628
4.213921401,16.25840881,360.0035962,652.5719125,5402.997419,0.4011660105974697
1.909904217,21.74423562,365.0309238,585.4383131,6733.5052851880855,0.41179158520157544
8.095542582,24.00407285,363.3699889,393.2226967,9687.145578108251,0.4088372606627103
8.658615544,18.77909475,364.0923084,223.3350436,17035.95280925633,0.40574384980597056
3.690812521,13.32092827,360.0742751,350.4180697,10058.896461348178,0.4007929194338194
0.831006929,18.69040133,365.6322302,437.289179,9111.958301,0.41242577204848996
8.5674237,4.000342382,360.4755358,519.0774645,6872.972434136574,0.402458893
9.792481657,22.66024084,365.3040979,524.4295983,7556.2993560934265,0.4121792795494487
9.083407169,22.83381496,365.9040678,144.4118244,25781.972128914666,0.39414639844382154
1.508641377,13.38911852,364.2207737,557.5714324,6957.449836026965,0.4105183291664106
4.54872757,11.15304399,366.2515865,249.6021109,15967.106251288817,0.4101322415292725
9.99342342,8.605472293,362.8757882,340.6453657,11052.607594168365,0.4075801995809526
4.15451701,4.087279761,361.8840741,302.5921353,12135.173159878746,0.4046655345214988
4.312598819,24.42444291,360.3789421,333.3692198,10647.931681311804,0.401470825
1.220173102,28.19683672,366.3216755,689.2969595,5859.0685551475535,0.413507897
10.99379795,12.21113208,365.5326673,283.9324525,13946.200984546356,0.41108251854931926
10.7479653,14.67957462,363.0071003,648.4412465,5833.375904484379,0.4083466268446364
10.17149122,29.12675239,360.5319047,246.0033268,14369.222470808985,0.39973203531439394
4.169606776,15.03315358,363.7850404,274.8834568,13880.040782765049,0.40765353793191683
9.653044739,9.804347757,365.5721385,611.0609894,6518.361240580598,0.4125605705567633
7.561420279,13.20813207,361.5031299,180.6077166,19487.58468342546,0.39502821860271614
9.134757078,16.19743194,360.3705564,690.3037042,5155.060097537795,0.402192146
8.318595649,25.94874634,363.5055094,673.2631725,5678.142676513978,0.4092925987541458
3.034680234,8.813539196,367.1226779,635.0302384,6450.804628278369,0.41438921057440103
6.389018238,7.270445239,362.4417317,552.4914028,6762.073249535862,0.4071839496279349
10.27510937,13.03902344,360.4898695,499.4360089,7145.6404812345345,0.4024913182101461
9.082366864,15.02438157,364.6647809,692.4228985,5652.770719703949,0.4112513208609875
3.543984313,18.89742004,364.8876833,429.4643176,9149.142873976401,0.4114462289965515
10.53425105,19.73019583,364.0631202,173.809016,21351.48777979403,0.3994284923531147
8.675943032,7.434791399,360.2125591,393.1186978,9009.971956,0.4015581860439628
7.211387048,29.9754056,365.6986144,609.1541921,6554.282952637776,0.4127280721900662
4.679546037,17.23178175,367.7941519,350.4331313,11801.973806238002,0.41449109582509913
9.841652758,17.67571706,361.7916948,448.2511823,8211.3944,0.40569404919526203
3.242294718,4.078701737,361.8871681,215.8862994,16693.97681229959,0.3996911134188148
4.954317185,27.1035195,363.1028246,607.1125765,6243.223548329745,0.40852972546593114
7.022865825,4.19798231,361.5098937,658.7668271,5552.302256965813,0.4051011338044931
7.566742597,28.16821832,362.4809602,529.937427,7055.881961391445,0.40726198
9.446681791,29.36818967,360.1454119,671.3423291,5270.843405212577,0.401568506
5.185810437,25.78780255,364.3577033,438.7897258,8862.600183288332,0.41065917360222887
4.825032348,25.54028735,362.1121086,395.3448317,9372.818582052027,0.40624604245555695
7.073954386,23.30554843,363.7730827,508.1697393,7564.211213875197,0.4097492251790035
6.235293879,21.14233656,365.3931478,525.6649363,7551.238729738843,0.4122997750432263
10.02095769,18.05878658,361.5462253,507.784505,7208.781905687919,0.40516708544682406
1.663722535,9.692830584,366.3372602,361.0420866,11164.445683224163,0.4129062418824935
6.378094678,29.67231988,361.8813799,111.7316497,28586.53717326587,0.3711731977052075
2.047373227,10.35704835,365.8073602,565.4932192,7074.339062989729,0.4128570316047837
7.133476285,10.63120637,364.1739352,108.9745336,30604.433265598662,0.3741397789535067
8.436170559,19.97173644,360.1743723,590.2069802,5999.710807095509,0.401645592
9.350377194,12.01381738,365.0830132,460.8957781,8560.331762019974,0.4118246957812421
2.403619127,9.024741829,365.4656491,660.1309878,6021.717497353744,0.4124164858654103
7.254384392,18.76314178,365.1734536,364.3469801,10835.596723361567,0.4116448447315908
1.406726887,14.30910001,367.2020177,582.9680802,7036.307016944895,0.4144586546153881
11.18714397,7.973621213,364.0476621,450.8368929,8573.244229613005,0.41018883011325635
3.151165712,9.225226221,366.2562635,503.1111502,8016.7057608885425,0.41339138749265053
8.048500412,10.94167391,364.0541554,113.8419721,29679.004088849517,0.3773723780349811
2.255395789,17.47452243,362.4773782,679.4018541,5503.477639336625,0.4072689199388506
6.080628901,6.172668065,360.1427388,535.1547243,6611.362723298165,0.4015453446449229
2.720875466,8.883121594,363.3904578,258.4363535,14587.649026397055,0.4059332537652326
7.705663293,16.62800519,360.8916048,570.8445087,6313.879497,0.4035657185807751
5.569619169,19.88169231,360.0315387,475.8400201,7413.667109286732,0.40119631262902244
3.967918399,16.85363932,362.3817648,697.7564468,5347.357225202813,0.40706744286378027
3.385433925,27.73434964,367.3437331,352.6003918,11638.435518513621,0.4140348252628653
4.204834894,13.90692422,367.9147127,471.2777364,8808.556283674416,0.4150774799904508
6.901538664,4.933864915,366.7827442,150.2832735,25302.449209245337,0.3964061940809002
1.326090511,11.14631024,363.8063088,637.173376,6037.310482647252,0.409827501
9.64888255,9.138435757,362.9766362,568.1441588,6653.314448882641,0.4082810263175491
6.703435412,8.536790493,363.1684416,475.5614827,7980.197805092005,0.4086129232660122
11.70012756,21.20711343,360.1295613,523.004966,6762.738596188254,0.40150987740640676
3.609685844,26.41613177,363.0711193,219.7690227,16869.062287102763,0.40269109364457684
6.041008489,10.63514733,361.8865719,443.9570805,8308.223874309799,0.4058886870960808
9.394278234,25.70881373,363.181359,140.0822582,25028.105415593844,0.3885032785518357
6.220519983,15.2783184,361.5758316,637.6869407,5744.650455,0.40525655029557145
11.71046043,5.345426889,366.365971,487.4299348,8291.406268,0.413532472
3.728086091,20.51405908,361.0291455,141.643905,23393.493753078936,0.382035951
11.92707764,20.54561632,362.025781,370.0203735,9993.37019,0.40601669
11.44098764,15.40685178,367.2035563,621.2855188,6602.818022004314,0.41447281976080447
4.65455074,22.09623411,365.283988,562.7271224,7039.453195,0.41215567
4.89840664,5.358148961,361.3683139,469.9322126,7755.945496477574,0.40470159238326064
9.481122093,23.6572645,364.6694527,150.8548874,24321.193954725913,0.3945878911657932
0.993632624,24.33568569,364.3950115,569.6272616,6834.095020351486,0.41080319639387025
2.623230769,14.59300244,367.3533543,202.9587947,19651.46294331833,0.4063933077571189
1.489101323,20.99015198,364.7562907,671.2183035,5841.809473296305,0.4113896876456941
10.95244632,23.48519015,360.1532579,388.232181,9109.735497454867,0.40139134789557257
10.83634169,15.27492829,367.6971658,491.4927884,8416.48397,0.4149190809368757
2.025919828,17.24107395,365.5649371,139.2213833,25916.661158054198,0.38780909516517487
4.660074759,22.64410764,361.2565709,309.003939,11718.582065072991,0.40336148856025666
8.526995612,24.16406345,364.1480944,674.1145166,5746.603706328883,0.41041864528078953
11.16370562,16.3093634,361.2821953,563.7589383,6453.242675,0.40454573505997304
3.523163244,25.91335406,364.6971547,336.4558038,11609.186167316753,0.41054414622542557
7.031493616,17.85302798,367.3978628,228.6178299,17718.397824241725,0.41029759855754416
11.19537467,4.814867078,366.1536263,651.8008784,6177.236206248436,0.41330729294702956
5.213384539,5.899746862,366.4373403,605.7189134,6681.399059021811,0.4136410338708261
4.566082745,17.48342543,366.4757525,215.2257864,18402.646869475644,0.4076665327242974
7.844528472,15.19639715,361.395326,598.8641244,6091.243593144248,0.40482351213939183
4.436425321,28.29507901,364.551471,408.7059888,9548.801268734704,0.410881223
5.541026575,14.41744314,366.5437302,506.5005097,8004.790420777622,0.41373825731674807
9.465329469,14.94818815,362.0914978,152.1191311,22875.138485940104,0.39022740548568025
9.498547088,14.79718719,364.0737887,381.6059411,10127.475817357028,0.41005332779720904
5.628743991,21.781389,364.8698729,683.2322792,5751.903943805258,0.41156380397693837
2.355723766,18.91150214,360.5059213,584.7510512,6105.827942599185,0.402548757
7.702686932,15.13784922,366.4178852,373.0015651,10834.52539819295,0.41331741363977736
3.351204268,16.28501979,360.5666544,638.7166658,5598.4725273792565,0.4027190112714511
8.986733797,23.76821044,366.9959464,574.9435533,7109.1649521762165,0.4142555412818806
5.636749011,7.08454644,362.9869182,660.4508286,5724.806635372663,0.40830669762253574
11.4298135,23.9646425,361.6354447,216.6699151,16627.75594695225,0.4005351299651546
10.65344092,7.689813998,364.6730998,326.9510094,11945.860010818582,0.4106194279086446
4.182523289,21.61193267,367.6765526,566.5802429,7298.978477154849,0.41491783078477207
6.245021043,15.45849921,367.2613135,446.8642591,9186.526386138865,0.41444783200680513
6.362357058,21.75373261,361.8972305,138.2412925,24475.055556953266,0.3841905531837868
10.37724813,19.78880422,361.3190168,278.8287559,12984.549018804606,0.4030653007655193
11.88725534,20.49501444,365.0888971,143.2981979,25614.66747877704,0.3933367682815438
11.65270742,27.21235513,364.3822595,285.6333499,13559.89158724544,0.4094454288347616
8.618218558,25.66773426,366.2889713,686.2284232,5881.816832005831,0.4134708642386586
7.932780465,12.35186122,363.9834209,589.7903008,6546.132045361351,0.4101355715887396
3.771836977,10.01661463,365.7986766,366.6564559,10892.667937215807,0.41242704741046554
9.945588426,7.73577324,362.6855717,260.859944,14283.057402037964,0.40547275083016443
8.616123258,23.74255955,363.6480216,386.8176258,9904.382689793867,0.4093257014424282
2.278757087,22.24753044,367.9385411,566.7531045,7328.850502533159,0.4151469917073633
3.29885802,20.20119123,362.3596545,118.1059317,27527.61424811217,0.37372371573291807
2.814015983,6.667432879,361.5674604,577.3626529,6343.42405,0.40522775059781524
4.079719901,23.68303872,367.5909004,444.563869,9285.681274792516,0.4147447891462915
6.236580151,23.50330657,360.7767211,356.9272525,10054.328320931369,0.40284127801760233
6.386835463,25.60733407,366.5137413,608.9592159,6654.998371676818,0.41372984007991065
8.616176792,17.79445099,366.6230346,623.9694492,6507.652179555446,0.4138551919042746
6.181427438,29.62720961,366.998545,406.2817993,10054.692370401304,0.41408505642919075
1.576021068,9.836793323,366.2111886,166.6925542,22705.493957141432,0.39711930767721765
6.061760743,19.72615699,367.0267746,608.2683177,6723.357381704666,0.41428991423983513
9.359912716,14.60005031,361.137994,501.7895857,7224.936879974273,0.4041713628827386
2.830432572,18.59417657,367.8454255,430.1858655,9635.595720208108,0.414924082
8.030236913,21.61696227,366.6431069,360.9884069,11237.52811010657,0.4135035761486106
6.372110892,8.575272362,364.9174391,277.4548038,14082.820115513858,0.4097883184557101
6.485397188,23.93048703,360.1405592,438.349316,8068.654633391985,0.40145952790072853
2.742584194,11.26396683,360.2777062,201.6776561,17063.562099072984,0.39371901666447046
11.8502492,29.96159179,365.7587834,467.1141129,8555.690402,0.4127665230779845
9.502477875,27.31041108,364.1544405,121.1703997,28510.39675205595,0.38208659283313195
8.74523319,29.59966505,362.0644236,378.0793393,9789.335503531782,0.40611405802100786
4.846273292,14.15215485,365.7712,327.0426339,12189.075642364414,0.41200976297146963
11.34014221,24.5311198,360.2211762,591.1293292,5997.418825983465,0.40177693345523036
9.456003131,17.42883694,363.9745392,601.3161421,6419.524583733444,0.4101217839786763
5.557595239,8.146020926,362.5031907,259.121442,14299.507334930639,0.40468596189437944
8.427861132,8.650707101,365.1581795,379.5801684,10401.546552474818,0.4117263864638617
10.20420241,16.60996732,367.4384315,640.2814767,6432.9091404716555,0.41470432520458056
2.875220886,21.84032516,361.716998,593.9825837,6187.419593233074,0.40558098530817915
7.920099331,11.64706005,361.992989,357.746593,10323.960496993457,0.4058209190463229
9.76809728,24.70020184,360.2670098,281.3723293,12544.487573279559,0.40038494280765224
5.535930791,19.22513235,361.1962161,301.1698123,12001.34722619743,0.4031026158793167
10.71868663,16.39023535,365.9531458,390.8671039,10256.086735340521,0.4128650672038466
6.007804856,20.17006365,362.0749161,249.8812596,14663.857952807915,0.4033462784281784
11.88076317,26.59379224,365.9020392,182.2867234,21243.078946681424,0.4038452972246089
1.138516765,8.560725109,367.5018477,589.7738621,6991.0680352511945,0.4147517670815273
6.65845134,29.18829538,361.1726568,435.490264,8329.477096,0.40418198562258867
2.852087816,11.96714372,367.5210802,620.9671099,6642.286605607616,0.41477949821451643
1.940146399,10.48813894,364.7560598,136.8116724,25838.918970581133,0.38554450805126844
6.96094805,19.19677733,362.3277375,275.8737881,13418.043295198657,0.4051042762390962
3.36568781,28.32758563,363.1109691,451.1614379,8399.889665580682,0.4084500267102704
4.177635232,22.26926411,360.8115302,142.9849259,23131.09609332113,0.3822855773901297
9.135978119,22.89336692,362.1200107,313.0280276,11812.617816969874,0.40563139491203265
11.52131761,6.71258767,361.4651765,358.023019,10192.860781441152,0.4046471857866234
3.959507748,20.87422226,365.5248138,415.8328503,9564.146296208624,0.4123218069585996
7.645409776,15.26894163,366.083098,125.2590987,28795.30757516549,0.38615337215614104
4.304382971,21.79518108,362.6371609,147.1211683,23601.555356748944,0.387947954
4.664150399,22.49886407,360.9758789,534.7788185,6753.122003745848,0.4037694617492249
9.485104023,20.51781935,361.9538724,583.1772143,6336.480396025983,0.4061254796838623
3.20175602,27.55134476,365.6531656,132.831956,27044.202853250332,0.38652408256991694
9.752015729,17.16727205,363.6211912,352.3067156,10861.242857180485,0.4090912867443527
7.594256744,22.83904102,367.1678129,263.7668878,15415.662645980934,0.41216328915528927
7.864694257,21.8449079,365.3983771,395.8003887,10023.44061383768,0.4121279062937082
5.17945254,23.82184924,362.4000784,224.8318974,16301.812383477305,0.4021822255471252
6.91328697,10.9578823,360.2658653,130.945446,24556.973192734367,0.377461103
8.584117896,29.301792,363.6375071,188.2366754,19713.41376170383,0.4008935832629587
9.962531958,10.79733332,367.9650117,437.9584995,9486.039567506328,0.415102499
3.405484544,16.89612401,362.6830502,567.6831908,6616.224104432589,0.4076857813468701
1.985137921,26.28207064,366.1386952,616.8182823,6525.6642186099425,0.4132834471295915
10.82392996,9.974223397,364.1680465,609.9533321,6353.613193454728,0.410449975
5.026745288,5.570596997,362.3330749,245.1521869,15011.16169247136,0.40350528338988395
10.54470133,16.06000508,365.4683539,677.2714898,5869.662243004543,0.41242224266982475
4.150903947,23.7911885,360.182113,162.4697052,20554.07492306731,0.38661269587966257
2.612889008,12.12287676,363.2238977,386.2095344,9827.559727,0.4084205785428527
3.547711078,5.72159831,365.4201847,114.1968121,30040.244058866803,0.37679667844035697
9.86607111,28.15802545,365.6829513,457.5763104,8721.254811,0.41265390695165227
8.158607528,20.95777321,367.4536411,678.5835227,6071.406527501683,0.41471969752598686
5.579170389,20.04405858,366.4224564,100.6228943,33535.31763935585,0.3703341518363352
6.702578268,20.97478484,365.7376436,321.2736456,12399.847927527118,0.41195843541026506
4.111217511,8.735706731,364.4625244,651.5820594,5982.997442785676,0.41093131233490293
10.83495529,13.35911411,362.0628411,573.2762936,6461.886942,0.4063684968748453
8.919776204,17.13883561,363.1122421,174.2787422,20859.273680229584,0.39753462012190766
9.593552198,20.05407553,363.0150534,651.2727856,5809.008269,0.4083622004721298
8.188334312,28.16021054,363.7952997,372.7706944,10306.340529681847,0.40951475717806357
11.29708005,28.95457713,367.6861386,591.3384363,6994.698790212368,0.4149338696282324
5.978948822,9.467781651,363.0675271,662.9784949,5712.881136579261,0.4084645836362413
4.871808105,23.6746531,367.3840348,682.2352977,6031.702139588175,0.4146522957527316
11.41395045,18.43149754,363.9350406,692.5843053,5569.123809097294,0.4100571014211729
3.243607091,8.875786804,367.7054584,513.5168931,8056.503628668158,0.4149218453143529
6.80660491,7.433294614,364.105922,666.5326921,5806.992781502955,0.41034753425040355
7.552382822,14.52034418,364.408824,631.6870522,6164.818348744075,0.4108451721780048
11.023905,14.40229231,364.864488,267.5215676,14586.094354230421,0.40962399944926586
5.852155317,9.716948556,364.2517781,446.944081,8682.984533156086,0.41050497273131387
4.583771445,11.07507582,361.2082049,183.7261997,19004.596897724674,0.3940633921580753
8.768364496,9.762588093,360.9438162,699.3230139,5160.533394703237,0.4037063603618408
3.711064821,27.2972562,364.8734876,529.0421001,7428.225578411314,0.4115463777514846
7.082291809,8.701091072,366.7764126,596.7836599,6822.615797314953,0.41402254085240076
4.716477212,23.86011811,364.3443221,645.4294843,6025.766802334561,0.4107407565967225
9.791632959,5.065890015,367.0342078,681.1398508,6004.916881788208,0.4143012037116046
9.112149469,7.117751802,366.4590071,488.4934256,8287.156683842944,0.41363781025659013
4.594854756,26.98479433,364.5245335,611.7567586,6380.307925333658,0.41102758534313616
8.305273984,11.5014187,367.8001496,442.6033288,9360.643542863074,0.41495903001316087
6.587658708,14.49125033,361.0907536,511.727728,7076.648803371804,0.40405378234441003
5.624951018,28.29992527,367.7207773,560.5845132,7382.573261417024,0.4149585954166662
3.515941353,22.6154717,360.163374,595.8403017,5941.292794477606,0.40161253934779306
6.328527951,28.3552309,363.0220803,257.9041627,14531.772793803566,0.4057563255181834
11.94463099,17.79762466,366.9054603,646.6342984,6311.076787792099,0.4141651757335642
6.606849583,15.84856206,364.4230876,608.6437017,6400.006104642707,0.410866466
11.60419459,12.53637484,365.9090431,271.2246864,14683.574691247464,0.4112194970215859
7.642674063,24.92452929,367.0918906,369.2297106,11075.821732254411,0.41403239541317777
4.941263645,10.58974191,361.0673374,318.9505412,11310.32978231557,0.403091127
10.56615141,14.88904742,362.5383453,543.4793468,6888.9503206384015,0.4073880061060882
3.214546082,10.66345686,367.4872692,148.9538156,25598.046177995224,0.39482508270336675
5.443869219,18.995531,361.8420857,268.6074905,13610.774938430684,0.4036427592494163
3.284668085,12.97482487,367.188046,358.9524079,11404.091225851884,0.41393667741632106
5.479684985,14.05110288,367.7129258,170.3796617,23131.14506960133,0.4021494553325162
10.56500471,12.50618776,367.6520927,289.1363477,14230.19342725476,0.41359270637836487
1.728192868,17.52108899,361.8229246,551.7938893,6676.413965466603,0.40581063173993637
8.161822925,21.84819811,361.5479159,525.1781589,6970.416683013927,0.4051755488383913
4.286907502,29.96552473,365.8541413,454.2469044,8812.329902156313,0.41284740712079765
10.51171913,19.32210419,364.4219989,242.3893617,15889.207190491185,0.4077623113392095
8.394854348,13.74075513,360.344661,589.6370778,6031.178216398453,0.40211690455915283
1.380979466,21.47980319,361.2537671,359.5417099,10087.676751424086,0.4038150271136236
10.42182658,6.454908277,365.3372054,467.5712455,8479.616803,0.41219552318657243
10.51633316,8.491106654,366.3983,370.072718,10917.03317061143,0.41331041293810733
5.60081182,13.40639312,363.0845932,411.9757759,9191.469444644106,0.40833248095260977
1.996158017,15.05171262,365.2158497,398.9154121,9906.791013293268,0.4117647380920736
2.657290051,13.43934425,363.5436934,501.3248888,7630.449260772016,0.4093177860681179
10.88858281,18.30976333,365.410945,146.3137753,25324.08962305195,0.3945643740306616
11.49003073,12.19542595,362.834334,233.7056684,15915.372373620896,0.4044428658305849
1.748304804,24.54121654,361.9239207,269.6126412,13553.740275923456,0.4031998665869797
2.836118298,29.34701729,366.2482784,657.93979,6130.135372,0.41342031359698184
10.45130171,27.56371679,363.8322724,202.3248624,18570.879617219336,0.4034093802274423
4.461059745,11.60373944,365.7370707,115.4036118,30108.859862928985,0.37872620154344144
2.390872807,21.75501313,360.9875388,128.9751105,24931.275258789294,0.3752783945976381
2.023209844,21.95752798,361.1146021,187.7826167,18505.225943160935,0.39319409038444403
3.379362204,23.52367831,361.6028233,121.225238,26575.919299093108,0.3738947680129213
10.94566958,26.78427903,361.478552,259.2055539,13985.776322424086,0.40278817889158897
2.9118448,22.70789801,362.0000711,658.8698544,5614.488237801733,0.40623198129882465
10.06957947,19.29842932,360.0715058,630.2016439,5604.437398601977,0.40135916143189115
8.950930441,24.48559231,360.5746016,525.1361021,6810.3637180752385,0.4027270651199233
9.811402105,28.87251926,364.6437638,404.8251112,9659.321086,0.41106471394786503
5.564444048,22.23347971,367.3665704,459.8530292,8943.720565226899,0.4145661729891157
3.345576785,4.456922708,364.9529049,618.7587328,6361.433305277051,0.4116838176451661
1.538923109,14.33685143,367.5203754,401.0061975,10273.94858989685,0.41446011494164026
3.271372174,13.19506671,363.2651165,170.3737087,21175.217639145158,0.3951209810685392
8.200873131,19.39627256,365.181783,466.4749412,8474.125943020314,0.41196966582686995
0.986727165,8.536034089,361.324576,158.7708918,21237.182447936677,0.38519397694457186
9.03732866,7.123567576,365.3455526,207.0341858,18727.26677350057,0.40613379515744435
2.125073996,8.225781264,364.0672277,487.2895059,7934.987399568687,0.4102191525395002
9.893558433,7.342617342,364.929494,564.3037596,6972.068770622736,0.41164645569715425
4.298937921,6.072605064,361.2475677,154.9351885,21937.85515826228,0.3873465374388079
10.73677363,13.79424338,364.1867888,561.2128911,6907.918676853776,0.41047650391563234
4.960782328,20.87666902,360.6134388,388.5433885,9205.088906392377,0.40258231256575605
1.881012421,10.45538766,362.3467266,530.5502823,7026.342133070624,0.4069617577635375
8.349966886,23.42408231,360.4940404,696.3485273,5125.987819858606,0.40252712179585826
1.409504322,25.46944258,365.9221515,455.0570743,8806.272284067953,0.41288774671089035
5.71520025,23.68544119,365.9188624,182.3070013,21150.900055814767,0.4027099180616201
